OrderID,OrderDate,Region,Country,State,Category,SubCategory,Product,Customer,Quantity,SalesAmount,Profit
1509758,2024-08-10 15:44:44.007220,West,Croatia,Idaho,Fitness,Peripherals,Webcam 1080p,William Green,1,125.35,125.81
9897260,2023-03-09 15:44:44.007220,West,Peru,Connecticut,Fitness,Fitness,Gaming Chair,Albert Foster,1,79.24,155.74
7248811,2025-06-25 15:44:44.007220,West,American Samoa,Hawaii,Office,Office,Ergonomic Desk,Julia Sullivan,2,53.15,90.99
8447387,2024-09-24 15:44:44.007220,East,Palestinian Territory,West Virginia,Office,Electronics,External SSD 1TB,Katelyn Montgomery,6,41.92,105.1
7510303,2024-04-06 15:44:44.007220,East,New Zealand,Mississippi,Home,Electronics,Ergonomic Desk,Tracey Leonard,1,179.43,102.79
1482753,2024-08-09 15:44:44.007220,Central,Spain,Maryland,Fitness,Fitness,USB-C Hub,Chad Lee,1,95.34,49.4
4737641,2024-03-25 15:44:44.007220,North,Suriname,Alaska,Electronics,Electronics,Ergonomic Desk,Chelsea Johnson,6,44.96,5.01
742255,2024-01-29 15:44:44.007220,East,Liberia,Tennessee,Accessories,Home,Gaming Chair,David Wilkinson,4,140.93,168.92
4294700,2024-08-25 15:44:44.007220,East,Togo,Ohio,Accessories,Home,Tripod,Eric Ford,4,149.29,154.77
2412992,2024-06-01 15:44:44.007220,North,Lebanon,Nevada,Peripherals,Peripherals,Ergonomic Desk,Christopher Hernandez,1,53.43,64.42
6874826,2025-03-24 15:44:44.007220,Central,Reunion,New Hampshire,Home,Electronics,Router AX3000,Kaitlyn Heath,1,149.91,110.06
8700788,2023-10-16 15:44:44.007220,West,Mozambique,Kansas,Accessories,Accessories,Laptop Stand,Keith Bass,9,45.25,112.95
8059753,2024-04-06 15:44:44.007220,Central,Austria,Michigan,Fitness,Fitness,LED Desk Lamp,Mark Marquez,1,109.28,162.03
7841026,2024-11-11 15:44:44.007220,North,Israel,New York,Peripherals,Accessories,Fitness Band,Linda Spencer,4,137.59,143.75
7107639,2024-02-17 15:44:44.007220,West,French Guiana,Arizona,Office,Fitness,Wireless Mouse,Mr. Kevin Carr,7,68.26,130.39
6386425,2023-09-25 15:44:44.007220,Central,Philippines,New York,Accessories,Peripherals,Wireless Mouse,Antonio Smith,4,101.46,80.14
8485256,2024-12-10 15:44:44.007220,East,Montserrat,Massachusetts,Accessories,Office,Fitness Band,Debra Wong,1,43.96,102.15
6867404,2024-08-19 15:44:44.007220,East,Tuvalu,New Mexico,Fitness,Electronics,Microphone USB,Marcus Lucas,5,65.35,45.77
640377,2023-09-25 15:44:44.007220,South,Kiribati,Vermont,Peripherals,Fitness,Tripod,Christopher Barber,3,115.86,50.32
9728087,2025-02-22 15:44:44.007220,West,Latvia,Minnesota,Accessories,Office,USB-C Hub,Jordan Matthews,3,42.87,125.53
9067263,2025-02-13 15:44:44.007220,South,Poland,Michigan,Office,Electronics,Gaming Chair,Sarah Espinoza,1,150.51,185.64
9654876,2025-06-26 15:44:44.007220,East,Lao People's Democratic Republic,Florida,Electronics,Accessories,Noise-Canceling Headphones,Miranda Myers,6,66.38,-26.56
9376236,2023-12-13 15:44:44.007220,North,Israel,Utah,Home,Fitness,Router AX3000,Heather Kennedy,3,50.64,3.85
550275,2024-01-01 15:44:44.007220,South,Tanzania,Hawaii,Electronics,Office,Portable Charger 20k mAh,Diane Curry,4,108.7,73.75
3554299,2024-04-05 15:44:44.007220,East,Papua New Guinea,New Mexico,Home,Fitness,USB-C Hub,Curtis Obrien,2,136.22,100.94
7727990,2023-04-11 15:44:44.007220,East,Bolivia,Nebraska,Fitness,Electronics,External SSD 1TB,Katherine Young,1,87.4,114.35
5582325,2025-04-04 15:44:44.007220,West,Micronesia,Arkansas,Accessories,Electronics,4K Monitor,Mrs. Debbie Rhodes MD,9,44.16,148.47
9100188,2025-04-19 15:44:44.007220,West,Tokelau,North Carolina,Home,Electronics,Smartwatch,Arthur Jordan,1,63.82,68.41
3564154,2023-09-07 15:44:44.007220,South,Nicaragua,Iowa,Peripherals,Office,Router AX3000,Danny Scott,1,80.9,30.23
2763907,2024-09-10 15:44:44.007220,Central,Guam,Minnesota,Accessories,Fitness,LED Desk Lamp,Patricia Hawkins,6,45.33,117.5
4721132,2024-02-01 15:44:44.007220,North,Ukraine,Georgia,Accessories,Office,USB-C Hub,Shelly Munoz,1,67.18,149.46
6798083,2024-05-03 15:44:44.007220,Central,Bosnia and Herzegovina,Virginia,Peripherals,Fitness,Router AX3000,Tracy Lloyd,5,294.03,109.91
7820951,2025-07-19 15:44:44.007220,Central,Tajikistan,Wisconsin,Electronics,Home,USB-C Hub,Brian Bishop,5,39.15,130.83
4930358,2025-07-06 15:44:44.007220,East,Slovenia,Connecticut,Home,Home,Portable Charger 20k mAh,Amanda Garcia,1,161.35,78.37
6661407,2023-12-08 15:44:44.007220,West,Niue,Delaware,Accessories,Accessories,Tripod,Susan Moore,4,121.57,32.29
7349042,2025-07-09 15:44:44.007220,West,French Guiana,Virginia,Home,Accessories,Microphone USB,Jonathan Oconnor,5,46.78,132.66
1702797,2025-02-27 15:44:44.007220,North,Bolivia,Georgia,Accessories,Accessories,Bluetooth Speaker,Felicia Taylor,6,102.52,66.8
9121738,2024-08-03 15:44:44.007220,North,Thailand,Illinois,Home,Home,Laptop Stand,Jason Mack,8,224.55,3.01
8379347,2025-04-05 15:44:44.007220,Central,Ecuador,New Mexico,Electronics,Peripherals,USB-C Hub,Jonathan Miller,3,30.19,49.14
1865375,2025-10-13 15:44:44.007220,East,Holy See (Vatican City State),Virginia,Office,Office,External SSD 1TB,Heather Ortega,6,97.45,78.12
4340720,2024-02-12 15:44:44.007220,Central,Canada,Wisconsin,Electronics,Office,Wireless Mouse,Jennifer Perez,5,84.75,81.56
1328016,2025-07-17 15:44:44.007220,West,Spain,Nevada,Peripherals,Home,Smartwatch,Jason Ellis,2,103.52,128.25
3361550,2025-03-06 15:44:44.007220,North,Timor-Leste,North Dakota,Electronics,Peripherals,Noise-Canceling Headphones,Heidi Johnson,5,151.97,27.03
2389764,2024-10-14 15:44:44.007220,West,Cameroon,Wyoming,Office,Office,USB-C Hub,Robert Acevedo,1,214.84,-0.57
1484936,2024-04-24 15:44:44.007220,West,Belize,Michigan,Accessories,Office,Bluetooth Speaker,William Martin,1,65.2,124.32
2807281,2023-11-29 15:44:44.007220,North,Bahamas,Montana,Fitness,Electronics,External SSD 1TB,Mary May,5,239.22,-11.47
5034928,2023-08-26 15:44:44.007220,Central,United Kingdom,Oregon,Home,Office,External SSD 1TB,Mark Reeves,1,144.77,50.76
1401665,2023-01-06 15:44:44.007220,East,Panama,North Dakota,Accessories,Office,Ergonomic Desk,Jennifer Blackwell,10,59.63,34.4
3085341,2024-03-02 15:44:44.007220,North,Reunion,Oklahoma,Home,Fitness,Laptop Stand,Mikayla Edwards,5,215.14,85.85
7516504,2023-03-22 15:44:44.007220,Central,Guatemala,Alabama,Home,Home,Noise-Canceling Headphones,Stephanie Bishop,1,66.42,34.04
6653489,2024-09-06 15:44:44.007220,West,Cameroon,Vermont,Electronics,Fitness,Wireless Mouse,Mathew Clay,1,146.25,49.93
916458,2025-01-25 15:44:44.007220,South,Niger,South Carolina,Accessories,Peripherals,Webcam 1080p,Melissa Barron,2,77.29,45.23
3455203,2023-06-20 15:44:44.007220,North,Slovenia,Tennessee,Office,Electronics,Wireless Mouse,Craig Turner,10,44.43,194.23
5755878,2024-01-12 15:44:44.007220,North,Argentina,Ohio,Accessories,Electronics,External SSD 1TB,Neil Singh,1,73.46,74.67
2902587,2023-03-15 15:44:44.007220,West,Brunei Darussalam,North Dakota,Fitness,Electronics,Gaming Chair,Diane Davis DDS,1,102.07,25.93
5513664,2024-01-07 15:44:44.007220,Central,Maldives,Michigan,Accessories,Fitness,Smartwatch,Caitlin Johnson,8,188.06,84.3
7278640,2023-08-19 15:44:44.007220,South,South Africa,Ohio,Accessories,Electronics,Ergonomic Desk,Daisy Schroeder,3,166.15,140.13
5525211,2023-12-05 15:44:44.007220,North,Saint Kitts and Nevis,Nevada,Office,Home,Gaming Chair,Mrs. Amy Watson,1,204.07,2.27
301014,2025-02-19 15:44:44.007220,South,Nigeria,North Carolina,Office,Accessories,USB-C Hub,Anthony Curtis,1,124.89,-45.29
4771743,2025-01-08 15:44:44.007220,North,British Virgin Islands,New Hampshire,Electronics,Accessories,Fitness Band,Norman Chavez,10,201.79,78.5
5158905,2025-10-03 15:44:44.007220,North,Dominica,West Virginia,Home,Fitness,Microphone USB,Krystal Kline DDS,3,115.94,163.61
2976606,2024-05-13 15:44:44.007220,North,Marshall Islands,Rhode Island,Fitness,Peripherals,Smartwatch,Edwin Estrada,8,254.15,-3.62
2330219,2024-10-25 15:44:44.007220,South,Suriname,Virginia,Home,Home,Gaming Chair,Brenda Gray,4,46.75,69.78
8188805,2023-05-02 15:44:44.007220,East,Saint Pierre and Miquelon,Kansas,Electronics,Fitness,Microphone USB,Jose Lee,1,57.98,44.81
7631486,2025-02-05 15:44:44.007220,Central,Slovakia (Slovak Republic),Mississippi,Home,Home,Webcam 1080p,Charles Simmons,5,93.76,-36.2
8545986,2023-01-11 15:44:44.007220,South,Isle of Man,Colorado,Electronics,Fitness,Noise-Canceling Headphones,Jeffery Anderson,1,76.76,147.19
5281620,2024-04-12 15:44:44.007220,West,Croatia,New Hampshire,Accessories,Fitness,USB-C Hub,Michael Powell,6,93.09,66.42
1105341,2023-09-22 15:44:44.007220,East,Moldova,North Dakota,Office,Peripherals,Laptop Stand,Shelby Silva,3,77.96,85.53
2644610,2025-01-22 15:44:44.007220,South,Norfolk Island,Nevada,Home,Electronics,Webcam 1080p,Melissa Gould PhD,3,68.57,188.57
7544490,2024-10-18 15:44:44.007220,South,Israel,Hawaii,Peripherals,Peripherals,Mechanical Keyboard,Cameron Dawson,5,134.7,50.64
8838796,2025-04-12 15:44:44.007220,East,Bulgaria,Virginia,Electronics,Accessories,Gaming Chair,Kendra Benson,4,60.32,41.02
5850028,2024-04-24 15:44:44.007220,South,Korea,New Mexico,Fitness,Electronics,Webcam 1080p,Christopher Hansen,4,74.87,157.05
3831991,2025-02-03 15:44:44.007220,Central,Uruguay,Delaware,Peripherals,Accessories,LED Desk Lamp,Jennifer Martinez,2,113.5,135.27
201379,2023-04-26 15:44:44.007220,West,Montenegro,Maine,Electronics,Accessories,Mechanical Keyboard,Christian Watson,3,37.78,81.45
2474513,2024-02-06 15:44:44.007220,South,Holy See (Vatican City State),Maryland,Electronics,Accessories,Microphone USB,Alfred Thomas,4,26.83,-84.94
9308126,2024-02-06 15:44:44.007220,South,Slovenia,Pennsylvania,Fitness,Electronics,Fitness Band,Timothy Torres,4,257.02,61.56
7936205,2024-09-12 15:44:44.007220,South,Finland,Indiana,Home,Accessories,Webcam 1080p,Patrick Smith,4,39.03,82.93
7213821,2023-12-11 15:44:44.007220,Central,Mayotte,Minnesota,Accessories,Peripherals,Portable Charger 20k mAh,Andrew Olson,3,106.61,74.64
9770753,2025-06-20 15:44:44.007220,South,Georgia,Oregon,Peripherals,Office,USB-C Hub,George Bennett,2,92.51,122.4
6132783,2025-03-09 15:44:44.007220,West,Syrian Arab Republic,Washington,Accessories,Office,LED Desk Lamp,Brandi Taylor,4,47.23,92.47
7191683,2025-10-14 15:44:44.007220,Central,Norfolk Island,New Jersey,Home,Office,4K Monitor,Mary Hernandez,2,104.34,36.86
8186630,2023-01-24 15:44:44.007220,West,Saint Lucia,Massachusetts,Office,Electronics,Portable Charger 20k mAh,Mario Hanson,3,59.45,126.25
9112681,2023-10-23 15:44:44.007220,Central,Iceland,Iowa,Home,Accessories,Bluetooth Speaker,Gina Williams,1,138.52,75.54
6482895,2025-07-21 15:44:44.007220,East,Paraguay,New Hampshire,Office,Peripherals,Smartwatch,Maria Cline,5,125.86,-72.33
9531179,2025-08-25 15:44:44.007220,North,Russian Federation,Alaska,Peripherals,Accessories,Router AX3000,Rebecca Zimmerman,1,133.14,-12.88
3383565,2023-10-27 15:44:44.007220,South,Moldova,Tennessee,Electronics,Electronics,NVMe SSD 2TB,Justin Lee,1,42.32,128.9
6379004,2025-09-16 15:44:44.007220,West,Nicaragua,Ohio,Office,Office,Ergonomic Desk,Amy Hudson,5,136.41,151.35
6543078,2025-09-12 15:44:44.007220,East,Comoros,Wisconsin,Home,Fitness,USB-C Hub,Steven Martinez,4,44.5,37.68
6958317,2023-03-04 15:44:44.007220,North,Vietnam,Ohio,Office,Fitness,External SSD 1TB,Albert Buchanan,10,217.59,43.03
3358608,2025-05-26 15:44:44.007220,East,Ecuador,Virginia,Home,Peripherals,NVMe SSD 2TB,Lauren Miller,5,60.06,40.37
8297714,2025-01-07 15:44:44.007220,North,Marshall Islands,Rhode Island,Home,Office,Fitness Band,Kevin Henry,2,37.86,56.03
4240479,2024-04-24 15:44:44.007220,West,Vietnam,Alaska,Electronics,Peripherals,Wireless Mouse,Christopher Johnson,1,41.98,10.16
2581086,2024-06-02 15:44:44.007220,Central,Malta,Massachusetts,Office,Home,4K Monitor,Brandon Petty,1,159.3,116.61
4366245,2024-05-04 15:44:44.007220,Central,Mauritania,Hawaii,Fitness,Home,External SSD 1TB,Clayton Tate,1,116.76,54.49
306987,2023-08-11 15:44:44.007220,North,Cape Verde,Maryland,Home,Home,Smartwatch,Meghan Brown,4,97.1,56.85
6771743,2023-05-28 15:44:44.007220,Central,Greece,Idaho,Accessories,Office,External SSD 1TB,Anthony Price,2,194.66,47.47
7261714,2024-05-15 15:44:44.007220,East,Ghana,Georgia,Fitness,Fitness,Smartwatch,Frederick Bennett,6,127.28,77.28
9932786,2024-09-05 15:44:44.007220,West,Sweden,Delaware,Home,Electronics,Noise-Canceling Headphones,David Harper,3,85.17,178.38
9706830,2024-11-19 15:44:44.007220,South,Dominica,New York,Peripherals,Home,Laptop Stand,Kathy Avery,8,62.49,120.55
6776832,2024-09-05 15:44:44.007220,North,Ethiopia,Arkansas,Accessories,Office,Wireless Mouse,Juan Jones,6,68.17,131.15
1725220,2023-05-07 15:44:44.007220,West,Antarctica (the territory South of 60 deg S),Nebraska,Fitness,Office,Portable Charger 20k mAh,Susan Smith,9,377.29,156.06
7330134,2023-11-29 15:44:44.007220,South,Mexico,Pennsylvania,Peripherals,Accessories,4K Monitor,Danielle Peters,4,92.07,68.59
3422233,2025-09-06 15:44:44.007220,South,Solomon Islands,Florida,Fitness,Electronics,LED Desk Lamp,Jason Miller,9,164.73,116.08
9614227,2024-02-23 15:44:44.007220,South,Norfolk Island,North Carolina,Accessories,Electronics,External SSD 1TB,Walter Brooks,1,26.58,211.74
3319293,2024-05-29 15:44:44.007220,West,Chile,Kansas,Office,Home,Tripod,Jessica Buck,3,102.14,55.69
1931995,2023-11-20 15:44:44.007220,North,Korea,Arizona,Peripherals,Electronics,Smartwatch,John Calderon,3,85.38,180.31
2191809,2024-07-03 15:44:44.007220,North,French Guiana,Tennessee,Peripherals,Electronics,Microphone USB,April Mahoney,1,48.05,113.4
4038956,2025-08-19 15:44:44.007220,West,Liberia,Louisiana,Home,Electronics,Wireless Mouse,Sara James,7,46.97,106.46
1124357,2024-06-11 15:44:44.007220,North,Guernsey,South Dakota,Home,Fitness,Mechanical Keyboard,Ryan Campbell,9,56.01,87.04
1724736,2024-02-20 15:44:44.007220,Central,Central African Republic,West Virginia,Electronics,Office,Tripod,Andrea Davis,4,142.74,47.54
8825395,2024-06-11 15:44:44.007220,West,Qatar,Delaware,Office,Peripherals,Tripod,Molly Lutz,6,90.1,109.89
7305036,2024-11-03 15:44:44.007220,East,Turkey,Nevada,Home,Peripherals,Gaming Chair,Jonathan Pham,3,64.56,107.93
4119771,2024-12-23 15:44:44.007220,West,Turks and Caicos Islands,Utah,Office,Fitness,Mechanical Keyboard,Madison Petty,4,53.47,90.87
6073179,2024-10-21 15:44:44.007220,North,Russian Federation,New Hampshire,Electronics,Office,Smartwatch,Matthew Morris,3,127.84,62.79
2429735,2023-02-05 15:44:44.007220,Central,Cote d'Ivoire,New Jersey,Electronics,Fitness,Bluetooth Speaker,Erin Sloan,1,65.31,102.7
4269769,2025-01-07 15:44:44.007220,West,Burkina Faso,Tennessee,Fitness,Home,Router AX3000,Lisa Smith,4,183.2,49.6
8738823,2025-04-09 15:44:44.007220,South,Algeria,Utah,Electronics,Home,Gaming Chair,Justin Horton,2,42.01,125.13
379010,2024-12-21 15:44:44.007220,North,Liechtenstein,Wisconsin,Home,Peripherals,LED Desk Lamp,Brad Mcdowell,5,105.29,146.39
4018463,2025-09-02 15:44:44.007220,West,Pakistan,California,Home,Fitness,USB-C Hub,Stephanie Cabrera,1,44.26,69.83
5944074,2025-05-09 15:44:44.007220,West,Kenya,Utah,Home,Home,Noise-Canceling Headphones,William Bennett,5,70.63,100.93
6556854,2024-08-07 15:44:44.007220,Central,Nepal,Minnesota,Accessories,Home,4K Monitor,Ryan Cain,3,132.6,86.16
8825065,2025-10-13 15:44:44.007220,North,Algeria,Delaware,Accessories,Office,USB-C Hub,Timothy Wallace,3,171.94,65.34
5155785,2025-07-28 15:44:44.007220,South,Cyprus,West Virginia,Office,Electronics,Router AX3000,Douglas Morse,3,46.66,-105.6
9170902,2024-04-21 15:44:44.007220,South,Guinea-Bissau,Illinois,Accessories,Accessories,USB-C Hub,Louis Turner,7,73.44,155.01
1869487,2025-05-23 15:44:44.007220,North,Saint Barthelemy,Iowa,Accessories,Peripherals,Smartwatch,Johnny Cox,2,470.19,66.66
4803624,2024-03-10 15:44:44.007220,East,Fiji,New York,Home,Office,Noise-Canceling Headphones,Michelle Clark,2,86.48,172.28
2377614,2025-12-13 15:44:44.007220,West,Congo,South Dakota,Electronics,Home,Gaming Chair,Sergio Carroll,2,76.76,61.01
3854845,2023-04-26 15:44:44.007220,East,Lithuania,Hawaii,Office,Home,Smartwatch,Mary Knight,9,52.95,53.76
9527116,2025-05-27 15:44:44.007220,South,Pitcairn Islands,Rhode Island,Accessories,Peripherals,Noise-Canceling Headphones,Ana Anderson,3,120.51,-31.96
4981775,2023-06-12 15:44:44.007220,North,Bahrain,Florida,Electronics,Peripherals,Microphone USB,Kelly Perez,4,57.37,-37.64
3256740,2023-08-09 15:44:44.007220,Central,Maldives,Washington,Peripherals,Accessories,Gaming Chair,Cheryl Gregory,9,38.97,42.53
6478615,2022-12-18 15:44:44.007220,East,Puerto Rico,Utah,Electronics,Fitness,Graphics Tablet,Dawn Castro,2,232.65,69.55
3285283,2025-02-16 15:44:44.007220,West,Korea,Alabama,Peripherals,Peripherals,4K Monitor,Margaret Hahn,1,211.96,59.83
8819981,2024-03-13 15:44:44.007220,North,Austria,Massachusetts,Office,Electronics,Graphics Tablet,Zachary Hill,2,39.12,103.0
7827632,2024-09-22 15:44:44.007220,South,Pitcairn Islands,North Dakota,Peripherals,Accessories,Router AX3000,Isaiah Blake,6,108.25,70.13
7746795,2023-10-12 15:44:44.007220,Central,Turks and Caicos Islands,Washington,Peripherals,Accessories,Mechanical Keyboard,Donald Fisher,2,51.22,154.45
5471047,2024-09-07 15:44:44.007220,Central,Kiribati,Massachusetts,Home,Electronics,Bluetooth Speaker,Cory Miller,8,81.86,73.97
9729651,2025-08-20 15:44:44.007220,South,Montenegro,Alaska,Office,Peripherals,Smartwatch,Courtney Norris DVM,3,135.39,73.07
1086711,2024-10-27 15:44:44.007220,South,United States Virgin Islands,Kansas,Home,Accessories,Webcam 1080p,Gary Brown,4,156.66,21.96
981916,2023-12-16 15:44:44.007220,West,Nigeria,Connecticut,Home,Office,Portable Charger 20k mAh,Jeffrey Johnson,5,71.74,93.72
2770819,2023-01-28 15:44:44.007220,Central,South Georgia and the South Sandwich Islands,South Dakota,Office,Peripherals,Fitness Band,Sara Wright,1,128.09,122.18
8042696,2024-11-27 15:44:44.007220,West,Lebanon,Kansas,Office,Electronics,NVMe SSD 2TB,Sandra Underwood,3,55.35,57.12
4848621,2024-07-15 15:44:44.007220,South,Maldives,Kansas,Home,Fitness,Smartwatch,Patricia Harvey,2,202.45,45.78
1732751,2023-09-09 15:44:44.007220,East,Serbia,Connecticut,Fitness,Electronics,Portable Charger 20k mAh,Lauren Miller,3,79.91,32.09
7776121,2023-11-15 15:44:44.007220,Central,Bahamas,Arizona,Accessories,Office,Router AX3000,Steve Steele,9,181.24,116.86
4983538,2023-10-07 15:44:44.007220,South,Slovenia,Florida,Accessories,Home,Laptop Stand,Robert Brown,3,55.29,67.78
253218,2024-12-25 15:44:44.007220,Central,New Caledonia,South Dakota,Electronics,Home,4K Monitor,Brian Brown,7,64.26,113.76
6417557,2025-05-07 15:44:44.007220,South,Austria,Maine,Electronics,Electronics,Ergonomic Desk,Jennifer Williamson,3,366.06,70.84
8050315,2023-12-17 15:44:44.007220,North,Isle of Man,Iowa,Electronics,Fitness,Gaming Chair,Rachel Hanson,9,182.9,225.62
7378315,2023-10-15 15:44:44.007220,West,Korea,Missouri,Accessories,Electronics,Noise-Canceling Headphones,Jeffrey Oliver,1,59.96,109.93
4140883,2025-03-06 15:44:44.007220,West,Bolivia,Michigan,Peripherals,Home,Tripod,Megan Johnson,7,67.66,35.43
2993851,2025-01-21 15:44:44.007220,North,Malaysia,Michigan,Office,Home,Smartwatch,Ashley Smith,2,39.68,42.37
4717358,2025-06-13 15:44:44.007220,East,Rwanda,California,Electronics,Electronics,Noise-Canceling Headphones,Sara Strong,3,100.94,82.82
1486418,2023-08-21 15:44:44.007220,West,Brunei Darussalam,South Dakota,Home,Home,NVMe SSD 2TB,Heather Olson,1,65.33,94.05
3873783,2023-01-31 15:44:44.007220,Central,Nicaragua,New Hampshire,Fitness,Fitness,Router AX3000,Chad Williams,7,570.27,166.61
4692340,2023-06-26 15:44:44.007220,Central,Brunei Darussalam,Maryland,Accessories,Office,Router AX3000,Kayla Pearson,4,68.59,55.4
7375548,2024-08-17 15:44:44.007220,Central,Guinea-Bissau,Maryland,Accessories,Electronics,Gaming Chair,Kimberly Thomas,2,40.28,110.93
1165324,2023-12-28 15:44:44.007220,West,Latvia,Maryland,Home,Electronics,Smartwatch,Donna Cordova,1,127.8,121.83
9429141,2025-12-04 15:44:44.007220,West,Malaysia,Pennsylvania,Electronics,Fitness,Microphone USB,Brianna Young,2,163.41,167.43
9142613,2023-08-26 15:44:44.007220,South,Svalbard & Jan Mayen Islands,Oklahoma,Home,Electronics,External SSD 1TB,Jennifer Gonzalez,6,99.77,108.46
3118851,2022-12-25 15:44:44.007220,Central,Cook Islands,South Dakota,Office,Peripherals,Noise-Canceling Headphones,Rachel Peterson,1,131.56,56.55
756713,2023-09-04 15:44:44.007220,Central,Papua New Guinea,New Mexico,Accessories,Home,External SSD 1TB,Vicki Greene,1,101.56,59.64
1573390,2024-05-23 15:44:44.007220,North,Greenland,Pennsylvania,Electronics,Electronics,NVMe SSD 2TB,Gabriela Evans,3,103.18,123.16
5109306,2024-12-28 15:44:44.007220,Central,Greenland,Hawaii,Accessories,Office,Wireless Mouse,Shawn Lozano,1,49.02,-16.23
4266404,2024-08-21 15:44:44.007220,North,Lithuania,Iowa,Fitness,Peripherals,Graphics Tablet,Margaret Steele,1,47.54,84.41
7564523,2023-09-27 15:44:44.007220,Central,Lao People's Democratic Republic,South Carolina,Office,Home,Gaming Chair,John Tate,3,185.93,45.31
8868884,2024-12-05 15:44:44.007220,Central,Suriname,Michigan,Fitness,Fitness,Laptop Stand,Jamie Ross,6,71.16,23.93
1761097,2023-03-16 15:44:44.007220,South,Sweden,Alabama,Electronics,Accessories,4K Monitor,Benjamin Johnson,2,113.13,58.3
5128286,2024-02-28 15:44:44.007220,South,Brazil,Georgia,Fitness,Fitness,Laptop Stand,Cory Willis,5,66.83,15.79
6124113,2024-07-05 15:44:44.007220,South,Serbia,Mississippi,Home,Fitness,Fitness Band,Allen Gonzalez,1,52.58,103.21
1347548,2024-05-20 15:44:44.007220,East,China,Iowa,Office,Home,External SSD 1TB,Michelle Morgan,10,65.96,164.52
6811882,2025-07-06 15:44:44.007220,North,Mexico,Kansas,Peripherals,Home,Fitness Band,Alex Cameron,4,96.31,136.4
2503234,2024-02-05 15:44:44.007220,North,United States Minor Outlying Islands,Connecticut,Home,Home,Bluetooth Speaker,Michael Gray,1,170.31,62.46
3331751,2025-01-15 15:44:44.007220,Central,Solomon Islands,Delaware,Home,Home,NVMe SSD 2TB,Daniel Bryant,4,153.59,106.95
2852186,2025-04-22 15:44:44.007220,South,Heard Island and McDonald Islands,Mississippi,Peripherals,Office,Smartwatch,Teresa Rowland,8,244.26,103.31
534695,2024-05-04 15:44:44.007220,North,Niger,Nevada,Peripherals,Electronics,Graphics Tablet,Ana Thomas,6,45.48,106.87
1945328,2025-03-27 15:44:44.007220,North,Uzbekistan,Florida,Peripherals,Home,USB-C Hub,Cheryl Gray,6,68.78,99.31
6187100,2024-10-28 15:44:44.007220,East,Holy See (Vatican City State),Massachusetts,Accessories,Accessories,Bluetooth Speaker,Vanessa Sanchez,3,66.6,24.57
265479,2023-07-03 15:44:44.007220,West,Aruba,Wisconsin,Accessories,Office,Noise-Canceling Headphones,Chelsea Nichols,1,173.8,-46.48
2172044,2023-12-09 15:44:44.007220,Central,Somalia,Georgia,Home,Peripherals,Microphone USB,Anthony Flynn,4,161.05,113.28
8314437,2023-06-28 15:44:44.007220,Central,Tunisia,Florida,Peripherals,Home,Microphone USB,Tracy Blackwell,1,90.19,158.8
4831119,2024-06-22 15:44:44.007220,Central,Cote d'Ivoire,Washington,Electronics,Electronics,External SSD 1TB,John Alvarado,10,75.61,49.35
5435094,2025-02-19 15:44:44.007220,South,Bahrain,Hawaii,Peripherals,Home,Graphics Tablet,Nicole Newman,4,128.04,72.66
9355515,2025-03-18 15:44:44.007220,West,Madagascar,Mississippi,Fitness,Accessories,Bluetooth Speaker,Mr. Frank Brooks DDS,1,338.09,156.96
259341,2025-10-31 15:44:44.007220,South,Saint Barthelemy,New York,Home,Accessories,4K Monitor,Kevin Little,5,57.75,4.92
6455220,2024-06-14 15:44:44.007220,North,Somalia,Pennsylvania,Home,Home,Ergonomic Desk,Christine Jacobson,7,120.71,57.62
4279399,2025-04-19 15:44:44.007220,West,Korea,Kansas,Accessories,Office,Ergonomic Desk,Eric Oneal,4,144.6,143.17
7962907,2025-10-08 15:44:44.007220,East,Montenegro,Hawaii,Peripherals,Office,NVMe SSD 2TB,Jacqueline Pierce,1,169.91,96.89
3938024,2024-08-31 15:44:44.007220,North,Burkina Faso,Wisconsin,Peripherals,Office,Gaming Chair,Jeremy Bell,3,87.28,115.19
1612308,2023-05-26 15:44:44.007220,North,Mozambique,Arizona,Home,Accessories,USB-C Hub,Marc Simmons,1,123.2,77.32
2870138,2023-04-11 15:44:44.007220,North,Lao People's Democratic Republic,Nevada,Home,Peripherals,Graphics Tablet,Robert Stewart,2,60.74,70.86
8368659,2023-01-05 15:44:44.007220,West,Hong Kong,Alaska,Home,Fitness,4K Monitor,David Brewer,5,167.38,43.68
8147291,2025-09-29 15:44:44.007220,Central,Guinea-Bissau,Colorado,Home,Home,Graphics Tablet,Jonathan Payne,3,225.26,80.14
2191977,2025-03-24 15:44:44.007220,North,Belgium,Louisiana,Fitness,Accessories,Wireless Mouse,Annette Jones,2,25.96,27.88
7229962,2025-12-13 15:44:44.007220,East,Argentina,Ohio,Accessories,Home,NVMe SSD 2TB,Craig Murphy,2,205.84,91.95
810615,2025-06-20 15:44:44.007220,South,Gabon,West Virginia,Home,Fitness,Webcam 1080p,Melinda Hill,2,306.68,102.41
3032895,2023-05-17 15:44:44.007220,East,Romania,Rhode Island,Accessories,Fitness,Ergonomic Desk,Dr. Nicole Singh DVM,2,106.92,76.17
954070,2025-04-28 15:44:44.007220,West,Algeria,Wyoming,Office,Accessories,Ergonomic Desk,Rodney Logan,5,274.45,143.25
